Banxico,Fed,VIX,remesas_mdd,diferencial_tasas,remesas_z,remesas_var_anual_pct,USD_MXN
7.25,1.42,37.31999969482422,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.5248
7.25,1.42,29.979999542236328,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.7009
7.25,1.42,27.729999542236328,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.6492
7.5,1.42,33.459999084472656,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.8815
7.5,1.42,29.059999465942383,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.8623
7.5,1.42,25.61000061035156,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.6703
7.5,1.42,24.96999931335449,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.6269
7.5,1.42,19.26000022888184,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.6025
7.5,1.42,19.12999916,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.5159
7.5,1.42,19.459999084472656,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.4797
7.5,1.42,19.459999084472656,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.536
7.5,1.42,20.600000381469727,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.6594
7.5,1.42,20.020000457763672,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.6518
7.5,1.42,18.71999931335449,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.6574
7.5,1.42,16.489999771118164,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.5659
7.5,1.42,15.800000190734863,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.6456
7.5,1.42,18.59000015258789,2308.8292,5.833809523809524,-1.5520156920172423,5.133800512866871,18.7902
7.5,1.35,19.850000381469727,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.8331
7.5,1.42,22.46999931335449,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.861
7.5,1.42,19.59000015258789,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.8909
7.5,1.42,18.729999542236328,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.8838
7.5,1.42,18.36000061035156,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.7246
7.5,1.42,17.760000228881836,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.7922
7.5,1.42,16.540000915527344,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.7148
7.5,1.42,14.640000343322754,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.5812
7.5,1.42,15.779999732971191,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.6199
7.5,1.42,16.350000381469727,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.5604
7.5,1.42,17.229999542236328,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.5854
7.5,1.43,16.59000015258789,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.7023
7.5,1.43,15.800000190734863,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.7216
7.5,1.43,19.020000457763672,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.7216
7.5,1.44,18.200000762939453,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.7614
7.5,1.44,17.860000610351562,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.6001
7.5,1.68,23.34000015258789,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.5078
7.5,1.68,24.87000084,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.5364
7.5,1.68,21.030000686645508,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.3268
7.5,1.68,22.5,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.3445
7.5,1.68,22.87000084,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.2709
7.5,1.68,19.96999931335449,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.2709
7.5,1.67,19.96999931335449,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.2709
7.5,1.68,23.62000084,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.2967
7.5,1.69,21.100000381469727,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.2044
7.5,1.69,20.059999465942383,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.2244
7.5,1.69,18.940000534057617,2292.3587,6.021184210526316,-1.566084242948741,4.624295528157307,18.1081
